"Sim_N","Day","AVG_SF_per_Day"
6522807719406452736,5,4.9
6522807719406452736,6,4.7
6522807719406452736,7,3.51
6522807719406452736,8,4.19
6522807719406452736,9,4.41
6522807719406452736,10,4.99
6522807719406452736,11,4.31
6522807719406452736,12,4.91
6522807719406452736,13,4.8
6522807719406452736,14,4.74
6522807719406452736,15,4.9
6530419109955931136,1,4.87
6530419109955931136,2,4.69
6530419109955931136,3,4.78
6530419109955931136,4,4.91
6530419109955931136,5,4.96
6530419109955931136,6,4.27
6530419109955931136,7,3.82
6530419109955931136,8,3.86
6530419109955931136,9,4.78
6530419109955931136,10,4.69
6530419109955931136,11,4.48
6530419109955931136,12,2.79
6530419109955931136,13,4.49
6530419109955931136,14,5
6530419109955931136,15,3.36
6578987969002896384,1,3.57
6578987969002896384,2,3.59
6578987969002896384,3,4.62
6578987969002896384,4,4.84
6578987969002896384,5,4.98
6578987969002896384,6,4.98
6578987969002896384,7,3.13
6578987969002896384,8,4.72
6578987969002896384,9,3.88
6578987969002896384,10,3.6
6578987969002896384,11,3.72
6578987969002896384,12,4.21
6578987969002896384,13,4.31
6578987969002896384,14,4.06
6578987969002896384,15,4.62
6677653616087307264,1,4.94
6677653616087307264,2,4.9
6677653616087307264,3,3.83
6677653616087307264,4,4.95
6677653616087307264,5,4.97
6677653616087307264,6,4.48
6677653616087307264,7,4.99
6677653616087307264,8,3.93
6677653616087307264,9,3.07
6677653616087307264,10,4.32
6677653616087307264,11,4.13
6677653616087307264,12,4.33
6677653616087307264,13,4.47
6677653616087307264,14,4.84
6677653616087307264,15,4.22
6730842309115019264,1,3.88
6730842309115019264,2,4.94
6730842309115019264,3,4.93
6730842309115019264,4,4.01
6730842309115019264,5,4.88
6730842309115019264,6,4.84
6730842309115019264,7,4.71
6730842309115019264,8,4.05
6730842309115019264,9,4.37
6730842309115019264,10,3.74
6730842309115019264,11,4.9
6730842309115019264,12,3.74
6730842309115019264,13,3.68
6730842309115019264,14,2.7
6730842309115019264,15,4.39
6751613206565456896,1,3.11
6751613206565456896,2,4.76
6751613206565456896,3,4.41
6751613206565456896,4,4.71
6751613206565456896,5,4.47
6751613206565456896,6,3.83
6751613206565456896,7,4.31
6751613206565456896,8,3.28
6751613206565456896,9,3.52
6751613206565456896,10,4.9
6751613206565456896,11,4.92
6751613206565456896,12,3.65
6751613206565456896,13,4.51
6751613206565456896,14,4.67
6751613206565456896,15,4.87
675287006926701184,1,4.24
675287006926701184,2,4.65
675287006926701184,3,4.88
675287006926701184,4,4.3
675287006926701184,5,4.26
675287006926701184,6,3.86
675287006926701184,7,4.42
675287006926701184,8,3.63
675287006926701184,9,4.87
675287006926701184,10,3.94
675287006926701184,11,4.18
675287006926701184,12,3.96
675287006926701184,13,4.59
675287006926701184,14,3.9
675287006926701184,15,4.6
