"Sim_N","Day","AVG_SF_per_Day"
5519166869272607744,14,5
5519166869272607744,15,5
5634899289128232960,1,5
5634899289128232960,2,4.96
5634899289128232960,3,4.99
5634899289128232960,4,5
5634899289128232960,5,5
5634899289128232960,6,4.59
5634899289128232960,7,4.24
5634899289128232960,8,4.24
5634899289128232960,9,4.66
5634899289128232960,10,4.94
5634899289128232960,11,4.88
5634899289128232960,12,4.89
5634899289128232960,13,4.89
5634899289128232960,14,5
5634899289128232960,15,5
5642223857907185664,1,5
5642223857907185664,2,4.91
5642223857907185664,3,4.46
5642223857907185664,4,4.53
5642223857907185664,5,4.94
5642223857907185664,6,5
5642223857907185664,7,5
5642223857907185664,8,4.84
5642223857907185664,9,4.57
5642223857907185664,10,4.95
5642223857907185664,11,5
5642223857907185664,12,4.86
5642223857907185664,13,5
5642223857907185664,14,5
5642223857907185664,15,5
5791605070606497792,1,5
5791605070606497792,2,4.73
5791605070606497792,3,4.99
5791605070606497792,4,4.86
5791605070606497792,5,5
5791605070606497792,6,5
5791605070606497792,7,5
5791605070606497792,8,5
5791605070606497792,9,4.99
5791605070606497792,10,4.66
5791605070606497792,11,5
5791605070606497792,12,5
5791605070606497792,13,4.85
5791605070606497792,14,5
5791605070606497792,15,4.97
5885229786349876224,1,5
5885229786349876224,2,4.8
5885229786349876224,3,4.95
5885229786349876224,4,4.52
5885229786349876224,5,4.99
5885229786349876224,6,5
5885229786349876224,7,4.35
5885229786349876224,8,4.71
5885229786349876224,9,5
5885229786349876224,10,5
5885229786349876224,11,4.68
