"Sim_N","Day","AVG_SF_per_Day"
4648214828762509312,9,1.13
4648214828762509312,10,0.67
4648214828762509312,11,1.12
4648214828762509312,12,1.36
4648214828762509312,13,0.71
4648214828762509312,14,0.66
4648214828762509312,15,0.85
4721248908222445568,1,3.72
4721248908222445568,2,1.23
4721248908222445568,3,1.3
4721248908222445568,4,0.68
4721248908222445568,5,0.71
4721248908222445568,6,1.36
4721248908222445568,7,1.22
4721248908222445568,8,2.42
4721248908222445568,9,1.01
4721248908222445568,10,1.4
4721248908222445568,11,1.06
4721248908222445568,12,0.88
4721248908222445568,13,0.85
4721248908222445568,14,0.92
4721248908222445568,15,0.53
4868624180301682688,1,4.84
4868624180301682688,2,1.62
4868624180301682688,3,0.94
4868624180301682688,4,1.27
4868624180301682688,5,0.66
4868624180301682688,6,1.19
4868624180301682688,7,0.8
4868624180301682688,8,0.57
4868624180301682688,9,0.77
4868624180301682688,10,0.94
4868624180301682688,11,1.54
4868624180301682688,12,1.27
4868624180301682688,13,0.76
4868624180301682688,14,1.16
4868624180301682688,15,0.82
490507001356631616,1,2.72
490507001356631616,2,0.93
490507001356631616,3,1.18
490507001356631616,4,0.77
490507001356631616,5,1.05
490507001356631616,6,0.84
490507001356631616,7,1.03
490507001356631616,8,0.69
490507001356631616,9,1.12
490507001356631616,10,1.17
490507001356631616,11,1.8
490507001356631616,12,1.47
490507001356631616,13,1.29
490507001356631616,14,1.19
490507001356631616,15,0.49
4915480293420610560,1,4.79
4915480293420610560,2,2.38
4915480293420610560,3,1.11
4915480293420610560,4,0.69
4915480293420610560,5,0.75
4915480293420610560,6,0.91
4915480293420610560,7,1.23
4915480293420610560,8,0.9
4915480293420610560,9,0.75
4915480293420610560,10,1.41
4915480293420610560,11,1.14
4915480293420610560,12,1.1
4915480293420610560,13,1
4915480293420610560,14,0.83
4915480293420610560,15,0.98
4928861395640911872,1,2.84
4928861395640911872,2,2.85
4928861395640911872,3,1.04
4928861395640911872,4,1.06
4928861395640911872,5,1.1
4928861395640911872,6,1.15
4928861395640911872,7,2.82
4928861395640911872,8,2.22
4928861395640911872,9,1.35
4928861395640911872,10,0.75
4928861395640911872,11,0.98
4928861395640911872,12,0.79
4928861395640911872,13,1.05
4928861395640911872,14,1.18
4928861395640911872,15,0.62
4939449744293976064,1,2.76
4939449744293976064,2,1.05
4939449744293976064,3,1.23
4939449744293976064,4,0.62
4939449744293976064,5,0.94
4939449744293976064,6,1.6
4939449744293976064,7,0.81
4939449744293976064,8,0.85
4939449744293976064,9,1.01
4939449744293976064,10,0.75
4939449744293976064,11,0.75
4939449744293976064,12,0.71
4939449744293976064,13,1.42
4939449744293976064,14,0.97
4939449744293976064,15,0.64
5016931977450801152,1,2.39
5016931977450801152,2,1.06
5016931977450801152,3,0.86
5016931977450801152,4,1.22
5016931977450801152,5,1.34
5016931977450801152,6,1
5016931977450801152,7,1.2
5016931977450801152,8,1.24
5016931977450801152,9,1.37
5016931977450801152,10,1.28
5016931977450801152,11,0.89
5016931977450801152,12,0.63
5016931977450801152,13,1.42
5016931977450801152,14,2.69
5016931977450801152,15,0.81
5050058249071218688,1,4.19
5050058249071218688,2,1.51
5050058249071218688,3,0.57
5050058249071218688,4,1.32
5050058249071218688,5,1.28
5050058249071218688,6,0.91
5050058249071218688,7,1.02
5050058249071218688,8,0.5
5050058249071218688,9,0.89
5050058249071218688,10,0.69
5050058249071218688,11,1.09
5050058249071218688,12,1.02
5050058249071218688,13,1
5050058249071218688,14,1.42
5050058249071218688,15,0.69
5170767701329936384,1,4.28
5170767701329936384,2,1.22
5170767701329936384,3,1.3
5170767701329936384,4,0.86
5170767701329936384,5,1
5170767701329936384,6,0.62
5170767701329936384,7,1.22
5170767701329936384,8,0.87
5170767701329936384,9,0.82
5170767701329936384,10,0.62
5170767701329936384,11,1.23
5170767701329936384,12,1.26
5170767701329936384,13,1.29
5170767701329936384,14,0.92
5170767701329936384,15,0.19
5233401678149767168,1,3.68
5233401678149767168,2,1.03
5233401678149767168,3,0.85
5233401678149767168,4,1.37
5233401678149767168,5,0.9
5233401678149767168,6,2.01
5233401678149767168,7,1.34
5233401678149767168,8,0.49
5233401678149767168,9,1.42
5233401678149767168,10,1.22
5233401678149767168,11,2.21
5233401678149767168,12,4.8
5233401678149767168,13,3.81
5233401678149767168,14,1.46
5233401678149767168,15,1.36
5278841244002522112,1,4.12
5278841244002522112,2,1.05
5278841244002522112,3,1.05
5278841244002522112,4,0.79
5278841244002522112,5,1.12
5278841244002522112,6,0.89
5278841244002522112,7,1.22
5278841244002522112,8,1.34
5278841244002522112,9,0.96
5278841244002522112,10,1
5278841244002522112,11,0.71
5278841244002522112,12,0.99
5278841244002522112,13,0.63
5278841244002522112,14,0.78
5278841244002522112,15,0.48
5290522785230879744,1,2.8
5290522785230879744,2,0.99
5290522785230879744,3,1.27
5290522785230879744,4,0.68
5290522785230879744,5,1.19
5290522785230879744,6,0.67
5290522785230879744,7,1.17
5290522785230879744,8,0.59
5290522785230879744,9,0.7
5290522785230879744,10,0.88
5290522785230879744,11,0.99
5290522785230879744,12,0.58
5290522785230879744,13,0.93
5290522785230879744,14,1.03
5290522785230879744,15,1.24
532607877519014272,1,3.93
532607877519014272,2,1.21
532607877519014272,3,0.86
532607877519014272,4,1.56
532607877519014272,5,1.02
532607877519014272,6,0.93
532607877519014272,7,1.34
532607877519014272,8,0.92
